Issue name,Severity,Path,Domain,Project,Branch,Status,Deep link,Related to
" Dereference before null check"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/caf570607935e8a23c4174817310a4f850cf79e57af4d81c9f8815312fb548ea"," PCI DSS 2018, 2021 CWE Top 25"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/cd873cc748de303005cb818cfbc999cf57f3dd5996605ba727acb9ed346b0403"," No Related Standards"
" Resource leak"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-dbus-handler.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/cfcc7887b36d42e28cc47a2640212ca6433da972f059bc0ca88c644423eb869a"," No Related Standards"
" Out-of-bounds access"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-transport-usb-device.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/cfeb10d85a9b6d02c3c3badddb008b53849b6fe2bb41f49bce06d1e333da5eaf"," 2021 OWASP Top 10, PCI DSS 2018, 2021 CWE Top 25"
" Uninitialized pointer field"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2User.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/d0919a944f683ecb4b488237c78e9009cced1616f32304c46d1abd6b11c43273"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/d1c4683f4b915236f92fe308c89ee281e8158db9fef82d172416864a3387b98d"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/d2e67890fe2a0c9c41be5aa2530e644e0add567273ef37cbe838e7b03ac6dd9e"," No Related Standards"
" Calling risky function"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/d2f43ff423efc5e1ae0a313e933a24d24c677a0d1da2b086ef4cb28b7e5313e4"," PCI DSS 2018"
" Dereference before null check"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/d66f8c67918eed3ba6b5b43b717835aef79a05b301b570b135a52746684e2f38"," PCI DSS 2018, 2021 CWE Top 25"
" Uninitialized scalar variable"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-dbus-handler.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/dbe3db935ce2f24e46a013aef5ee608efeae6be114d20eecc826253df083f838"," No Related Standards"
" Calling risky function"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/dce79abef0446c86177a06c996d5685b904e84b950a69945100f54b9ec9b6673"," PCI DSS 2018"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/df08bfaf1987434e061c8cdb2cb1fe316c15cdca9ac7a8f021765b133932ce13"," No Related Standards"
" Uninitialized scalar field"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-iap2-timer-manager.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/e0ae293f10a44aa852dec104c2cd00dd8ba55192cc8de84abc04c2a3f377d48f"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/e12e9e6281557e6a500bc601255ba93d09de131831407753aa5b79656b456c86"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/e336851133ec70d50115c6e44f81c32ece4439eb77728a222931daa56e690b74"," No Related Standards"
" Uninitialized scalar variable"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-dbus-handler.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/e3d60ce68afe8ff1cd282d6abcbd638703be7ee7f65bd067cd1dd68c941ca87a"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/e51e23e455fd05d6ea8933d440dc150bf1f8e842a699928532d8a6cfa7688922"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/e7e848665056fbf9602cffd740cb298dc3f99e73a240ceaebe26c437ac49057c"," No Related Standards"
" Use of 32-bit time_t"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/recipe-sysroot/usr/include/time.h"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/f30db3d7-d7d1-4379-8380-483734f2fec1/issues/ea671b2171fec9447a5e6f9ab458f6bd3cf6947d58d53ff007d09e8cdf1544d4"," 2020 CWE On the Cusp"
" Untrusted value as argument"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-i2c.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/eb39c4da743cbb8ed54392651c7dbe32f3c0c74263e8e25882bfb608aed43d6d"," 2021 OWASP Top 10, PCI DSS 2018, 2021 CWE Top 25"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/eba7aaa016661a1401c8375562c51b70bc99c952bcff3c6f9d7f338798302025"," No Related Standards"
" Calling risky function"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/ec3656f94dfdd1ca2eebd8d9247cf3eec224b0e62b52f4e560a1303e935163a6"," PCI DSS 2018"
" Use of 32-bit time_t"," high"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2UtilityImplementation/iAP2Log.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/f30db3d7-d7d1-4379-8380-483734f2fec1/issues/eef4d940055a3576845cf99755f2edfa6ece4c7641bfd8bba3e8ae6d3ca63c87"," 2020 CWE On the Cusp"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/f0a4acb2c42a2c78781727a918306d0964715b57297fb1be7dd58d0f6997f06a"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/f295c69cd9252e8916037212e81190a14d2689aee304997653705632ddd5e0c3"," No Related Standards"
" Parse warning"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Packet.h"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/f57944d0a22f249292e98aceafe50c787734d947f32790f15a0942658d5b3ddd"," No Related Standards"
" Dereference before null check"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/f6a822cd3f29462d9628e09b2dba9932f50324095a089099f8d6aebb6e725676"," PCI DSS 2018, 2021 CWE Top 25"
" Operands don't affect result"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/recipe-sysroot/usr/include/c++/10.3.0/bits/basic_string.h"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/f6e33fb995f581b40b7a3e5b5a6eda6c637a75c67a5d9f2c19176323030b7912"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/f80f9a67f17cb1719a0b585664a28a2cd815665c748cf71967d68d2ce43f8f1e"," No Related Standards"
" Uninitialized scalar field"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-debuglogger.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/f830cd838fa7b46e9cec67f33b5ec74bf15711e71dee8cc4fa59dc99b063f999"," No Related Standards"
" Uninitialized scalar field"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/src/apple-mfi-iap2-listener.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/f96ea2449b55dadc82bdad3b7296aede25200f3448e3dbe31d06dbbd507ef25a"," No Related Standards"
" Parse warning"," low"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2Link.h"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/fa50af5bb3ac9186be28efb762a575b675a00c06d107622de593013d77af9928"," No Related Standards"
" Invalid type in argument to printf format specifier"," medium"," work/2022-09-27T20.30.36Z-polaris-9210-venus-55/kodiak/build-polaris-9210/tmp/work/indianhw-7in-poky-linux-gnueabi/apple-mfid/1.0-r0/git/iAP2/iAP2Link/iAP2FileTransfer.cpp"," Static Analysis (SAST)"," apple-mfid"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/261ef195-1752-4f72-9bbb-4fb147d4b2ab/branches/f61940e2-043d-4030-9be4-c415d298cdf2/revisions/7450da70-79a4-4701-81a7-ceefa29b9d2e/issues/fcd78af96433ef6a0c91b8a09aa13b7ee7224589e14637aa46c38ab89f488d89"," No Related Standards"
" Uninitialized pointer read"," high"," work/2022-04-01T07.37.00Z-polaris-9210-venus-7/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-poky-linux-gnueabi/polaris-libj1939/1.0-r0/git/console/can_sandbox.cpp"," Static Analysis (SAST)"," polaris-libj1939"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/83f4f116-9127-49ac-97f6-429c5bc4cc9b/branches/be3d55fa-aa81-423f-b24b-97f8bfa19de6/revisions/54943faf-c604-415d-9cdd-9293330282ad/issues/1e46f45ea2dbffc310b1d325184c14b422262892d718d3bd2f6ce8f2ad9feeb7"," No Related Standards"
" Unchecked return value from library"," medium"," work/2022-04-01T07.37.00Z-polaris-9210-venus-7/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-poky-linux-gnueabi/polaris-libj1939/1.0-r0/git/console/can_sandbox.cpp"," Static Analysis (SAST)"," polaris-libj1939"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/83f4f116-9127-49ac-97f6-429c5bc4cc9b/branches/be3d55fa-aa81-423f-b24b-97f8bfa19de6/revisions/54943faf-c604-415d-9cdd-9293330282ad/issues/3552799881b49ff9ca4a1d64ad06dbfb2d45988c6e660eaba62ee04fd78ce83f"," 2021 OWASP Top 10, PCI DSS 2018"
" Untrusted value as argument"," medium"," work/2022-04-01T07.37.00Z-polaris-9210-venus-7/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-poky-linux-gnueabi/polaris-libj1939/1.0-r0/git/console/j1939_port.h"," Static Analysis (SAST)"," polaris-libj1939"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/83f4f116-9127-49ac-97f6-429c5bc4cc9b/branches/be3d55fa-aa81-423f-b24b-97f8bfa19de6/revisions/54943faf-c604-415d-9cdd-9293330282ad/issues/492ad1734aa4d83c50fcb0445deadc8c0b4ea97c26f258b5b5dad7429a7b4a4b"," 2021 OWASP Top 10, PCI DSS 2018, 2021 CWE Top 25"
" Same on both sides"," medium"," work/2022-04-01T07.37.00Z-polaris-9210-venus-7/kodiak/build-polaris-9210/tmp/work/cortexa9t2hf-neon-poky-linux-gnueabi/polaris-libj1939/1.0-r0/recipe-sysroot/usr/include/bits/stdio2.h"," Static Analysis (SAST)"," polaris-libj1939"," master"," Open"," https://polaris-industries.polaris.synopsys.com/projects/83f4f116-9127-49ac-97f6-429c5bc4cc9b/branches/be3d55fa-aa81-423f-b24b-97f8bfa19de6/revisions/54943faf-c604-415d-9cdd-9293330282ad/issues/4adcb8fc1776e84b31ab8931c6652eb3594f4a446ce00bd35ebe1600e920bc9b"," No Related Standards"
